Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,https://arxiv.org/pdf/2207.14000
"Multi-Objective Provisioning of Network Slices using <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2207.13821
Lecture Notes on Neural Information Retrieval,https://arxiv.org/pdf/2207.13443
KinePose: A temporally optimized inverse kinematics technique for 6DOF human pose estimation with biomechanical constraints,https://arxiv.org/pdf/2207.12841
"Distribution <span class=""search-hit mathjax"">Learning</span> Based on Evolutionary Algorithm Assisted <span class=""search-hit mathjax"">Deep</span> Neural Networks for Imbalanced Image Classification",https://arxiv.org/pdf/2207.12744
Versatile Weight Attack via Flipping Limited Bits,https://arxiv.org/pdf/2207.12405
"Estimación de áreas de cultivo mediante <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> y programación convencional",https://arxiv.org/pdf/2207.12310
AutoDiCE: Fully Automated Distributed CNN Inference at the Edge,https://arxiv.org/pdf/2207.12113
ExoSGAN and ExoACGAN: Exoplanet Detection using Adversarial Training Algorithms,https://arxiv.org/pdf/2207.09665
"Less Training, More Repairing Please: Revisiting Automated <span class=""search-hit mathjax"">Program</span> Repair via Zero-shot <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2207.08281
"On Scheduling Ring-All-Reduce <span class=""search-hit mathjax"">Learning</span> Jobs in Multi-Tenant GPU Clusters with Communication Contention",https://arxiv.org/pdf/2207.07817
"Distribution Theoretic Semantics for Non-Smooth Differentiable <span class=""search-hit mathjax"">Programming</span>",https://arxiv.org/pdf/2207.05946
FSHMEM: Supporting Partitioned Global Address Space on FPGAs for Large-Scale Hardware Acceleration Infrastructure,https://arxiv.org/pdf/2207.04625
"SparseTIR: Composable Abstractions for Sparse Compilation in <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2207.04606
"TensorIR: An Abstraction for Automatic Tensorized <span class=""search-hit mathjax"">Program</span> Optimization",https://arxiv.org/pdf/2207.04296
A Closer Look into Transformer-Based Code Intelligence Through Code Transformation: Challenges and Opportunities,https://arxiv.org/pdf/2207.04285
"Lessons from <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> applied to Scholarly Information Extraction: What Works, What Doesn't, and Future Directions",https://arxiv.org/pdf/2207.04029
Constrained Training of Neural Networks via Theorem Proving,https://arxiv.org/pdf/2207.03880
"A Solver + Gradient Descent Training Algorithm for <span class=""search-hit mathjax"">Deep</span> Neural Networks",https://arxiv.org/pdf/2207.03264
"<span class=""search-hit mathjax"">Learning</span> Optimal Solutions via an LSTM-Optimization Framework",https://arxiv.org/pdf/2207.02937
"CodeRL: Mastering Code Generation through Pretrained Models and <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2207.01780
Abstraction and Refinement: Towards Scalable and Exact Verification of Neural Networks,https://arxiv.org/pdf/2207.00759
GitHub Copilot AI pair programmer: Asset or Liability?,https://arxiv.org/pdf/2206.15331
"Lookback for <span class=""search-hit mathjax"">Learning</span> to Branch",https://arxiv.org/pdf/2206.14987
"<span class=""search-hit mathjax"">Deep</span> Neural Networks pruning via the Structured Perspective Regularization",https://arxiv.org/pdf/2206.14056
"<span class=""search-hit mathjax"">Learning</span> <span class=""search-hit mathjax"">Deep</span> Input-Output Stable Dynamics",https://arxiv.org/pdf/2206.13093
Malware Detection and Prevention using Artificial Intelligence Techniques,https://arxiv.org/pdf/2206.12770
Neural Transformers for Intraductal Papillary Mucosal Neoplasms (IPMN) Classification in MRI images,https://arxiv.org/pdf/2206.10531
"Supervised <span class=""search-hit mathjax"">learning</span> of random quantum circuits via scalable neural networks",https://arxiv.org/pdf/2206.10348
"Constrained Reinforcement <span class=""search-hit mathjax"">Learning</span> for Robotics via Scenario-Based <span class=""search-hit mathjax"">Programming</span>",https://arxiv.org/pdf/2206.09603
Evolution through Large Models,https://arxiv.org/pdf/2206.08896
"Autonomous Platoon Control with Integrated <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> and Dynamic <span class=""search-hit mathjax"">Programming</span>",https://arxiv.org/pdf/2206.07536
"Machines Explaining Linear <span class=""search-hit mathjax"">Programs</span>",https://arxiv.org/pdf/2206.07194
"CodeS: A Distribution Shift Benchmark Dataset for Source Code <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2206.05480
Unveiling Transformers with LEGO: a synthetic reasoning task,https://arxiv.org/pdf/2206.04301
"An Optimization Method-Assisted Ensemble <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> Algorithm to Solve Unit Commitment Problems",https://arxiv.org/pdf/2206.04249
"Progress Report: A <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> Guided Exploration of Affine Unimodular Loop Transformations",https://arxiv.org/pdf/2206.03684
"A new method incorporating <span class=""search-hit mathjax"">deep</span> <span class=""search-hit mathjax"">learning</span> with shape priors for left ventricular segmentation in myocardial perfusion SPECT images",https://arxiv.org/pdf/2206.03603
"A <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> Framework For Column Generation",https://arxiv.org/pdf/2206.02568
"Joint Energy Dispatch and Unit Commitment in Microgrids Based on <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span>",
H-EMD: A Hierarchical Earth Mover's Distance Method for Instance Segmentation,https://arxiv.org/pdf/2206.01309
Composition of Relational Features with an Application to Explaining Black-Box Predictors,https://arxiv.org/pdf/2206.00738
"Glo-In-One: Holistic Glomerular Detection, Segmentation, and Lesion Characterization with Large-scale Web Image Mining",https://arxiv.org/pdf/2206.00123
DeepDefacer: Automatic Removal of Facial Features via U-Net Image Segmentation,https://arxiv.org/pdf/2205.15536
Cervical Glandular Cell Detection from Whole Slide Image with Out-Of-Distribution Data,https://arxiv.org/pdf/2205.14625
"GALOIS: Boosting <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> via Generalizable Logic Synthesis",https://arxiv.org/pdf/2205.13728
"Tensor <span class=""search-hit mathjax"">Program</span> Optimization with Probabilistic <span class=""search-hit mathjax"">Programs</span>",https://arxiv.org/pdf/2205.13603
New methods of removing debris and high-throughput counting of cyst nematode eggs extracted from field soil,https://arxiv.org/pdf/2205.13363
"Leveraging Causal Inference for Explainable Automatic <span class=""search-hit mathjax"">Program</span> Repair",https://arxiv.org/pdf/2205.13342
VizInspect Pro -- Automated Optical Inspection (AOI) solution,https://arxiv.org/pdf/2205.13095
"Impartial Games: A Challenge for Reinforcement <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2205.12787
"CIRCLE: Continual Repair across <span class=""search-hit mathjax"">Programming</span> Languages",https://arxiv.org/pdf/2205.10956
"Nothing makes sense in <span class=""search-hit mathjax"">deep</span> <span class=""search-hit mathjax"">learning</span>, except in the light of evolution",https://arxiv.org/pdf/2205.10320
Reconstruction of the Solar Activity from the Catalogs of the Zurich Observatory,https://arxiv.org/pdf/2205.10167
"Taylor Genetic <span class=""search-hit mathjax"">Programming</span> for Symbolic Regression",https://arxiv.org/pdf/2205.09751
"Data Valuation for Offline Reinforcement <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2205.09550
"Multicast Scheduling for Multi-Message over Multi-Channel: A Permutation-based Wolpertinger <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> Method",https://arxiv.org/pdf/2205.09420
Bridging the gap between QP-based and MPC-based RL,https://arxiv.org/pdf/2205.08856
"Differentiable <span class=""search-hit mathjax"">programming</span>: Generalization, characterization and limitations of <span class=""search-hit mathjax"">deep</span> <span class=""search-hit mathjax"">learning</span>",https://arxiv.org/pdf/2205.06898
"Performance of a <span class=""search-hit mathjax"">deep</span> <span class=""search-hit mathjax"">learning</span> system for detection of referable diabetic retinopathy in real clinical settings",https://arxiv.org/pdf/2205.05554
"Cross-Language Source Code Clone Detection Using <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> with InferCode",https://arxiv.org/pdf/2205.04913
$α$NAS: Neural Architecture Search using Property Guided Synthesis,https://arxiv.org/pdf/2205.03960
"DeepFD: Automated Fault Diagnosis and Localization for <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> <span class=""search-hit mathjax"">Programs</span>",https://arxiv.org/pdf/2205.01938
"DEAR: A Novel <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>-based Approach for Automated <span class=""search-hit mathjax"">Program</span> Repair",https://arxiv.org/pdf/2205.01859
MemSE: Fast MSE Prediction for Noisy Memristor-Based DNN Accelerators,https://arxiv.org/pdf/2205.01707
Neural language models for network configuration: Opportunities and reality check,https://arxiv.org/pdf/2205.01398
"A Survey of <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> Models for Structural Code Understanding",https://arxiv.org/pdf/2205.01293
"<span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>: From Basics to Building <span class=""search-hit mathjax"">Deep</span> Neural Networks with Python",https://arxiv.org/pdf/2205.01069
HatCUP: Hybrid Analysis and Attention based Just-In-Time Comment Updating,https://arxiv.org/pdf/2205.00600
"Katana: Dual Slicing-Based Context for <span class=""search-hit mathjax"">Learning</span> Bug Fixes",https://arxiv.org/pdf/2205.00180
"Energy Minimization for Federated Asynchronous <span class=""search-hit mathjax"">Learning</span> on Battery-Powered Mobile Devices via Application Co-running",https://arxiv.org/pdf/2204.13878
"FuncPipe: A Pipelined Serverless Framework for Fast and Cost-efficient Training of <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> Models",https://arxiv.org/pdf/2204.13561
"AlphaZero-Inspired Game <span class=""search-hit mathjax"">Learning</span>: Faster Training by Using MCTS Only at Test Time",https://arxiv.org/pdf/2204.13307
"GypSum: <span class=""search-hit mathjax"">Learning</span> Hybrid Representations for Code Summarization",https://arxiv.org/pdf/2204.12916
A Simple Structure For Building A Robust Model,https://arxiv.org/pdf/2204.11596
An Exploratory Study on Code Attention in BERT,https://arxiv.org/pdf/2204.10200
Automated analysis of fibrous cap in intravascular optical coherence tomography images of coronary arteries,https://arxiv.org/pdf/2204.10162
"On Distribution Shift in <span class=""search-hit mathjax"">Learning</span>-based Bug Detectors",https://arxiv.org/pdf/2204.10049
"On Parametric Optimal Execution and Machine <span class=""search-hit mathjax"">Learning</span> Surrogates",https://arxiv.org/pdf/2204.08581
"Introduction of Integrated Image <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> Solution and how it brought laboratorial level heart rate and blood oxygen results to everyone",https://arxiv.org/pdf/2204.07999
"A Robust and Scalable Attention Guided <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> Framework for Movement Quality Assessment",https://arxiv.org/pdf/2204.07840
"Evaluating few shot and Contrastive <span class=""search-hit mathjax"">learning</span> Methods for Code Clone Detection",https://arxiv.org/pdf/2204.07501
"To What Extent do <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>-based Code Recommenders Generate Predictions by Cloning Code from the Training Set?",https://arxiv.org/pdf/2204.06894
Fix Bugs with Transformer through a Neural-Symbolic Edit Grammar,https://arxiv.org/pdf/2204.06643
"Modern applications of machine <span class=""search-hit mathjax"">learning</span> in quantum sciences",https://arxiv.org/pdf/2204.04198
Exploring the Universality of Hadronic Jet Classification,https://arxiv.org/pdf/2204.03812
"Compositional Generalization and Decomposition in Neural <span class=""search-hit mathjax"">Program</span> Synthesis",https://arxiv.org/pdf/2204.03758
A Framework for Following Temporal Logic Instructions with Unknown Causal Dependencies,https://arxiv.org/pdf/2204.03196
"DouZero+: Improving DouDizhu AI by Opponent Modeling and Coach-guided <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2204.02558
"Chordal Sparsity for Lipschitz Constant Estimation of <span class=""search-hit mathjax"">Deep</span> Neural Networks",https://arxiv.org/pdf/2204.00846
"Testing Feedforward Neural Networks Training <span class=""search-hit mathjax"">Programs</span>",https://arxiv.org/pdf/2204.00694
Efficient and Eventually Consistent Collective Operations,https://arxiv.org/pdf/2203.17063
"Higher-Order Generalization Bounds: <span class=""search-hit mathjax"">Learning</span> <span class=""search-hit mathjax"">Deep</span> Probabilistic <span class=""search-hit mathjax"">Programs</span> via PAC-Bayes Objectives",https://arxiv.org/pdf/2203.15972
"Differentiable, learnable, regionalized process-based models with physical outputs can approach state-of-the-art hydrologic prediction accuracy",https://arxiv.org/pdf/2203.14827
Efficient Global Robustness Certification of Neural Networks via Interleaving Twin-Network Encoding,https://arxiv.org/pdf/2203.14141
"NPC: Neuron Path Coverage via Characterizing Decision Logic of <span class=""search-hit mathjax"">Deep</span> Neural Networks",https://arxiv.org/pdf/2203.12915
"<span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> based Data Prefetching in CPU-GPU Unified Virtual Memory",https://arxiv.org/pdf/2203.12672
Energy Efficient Placement of ML-Based Services in IoT Networks,https://arxiv.org/pdf/2203.12312
"NNReArch: A Tensor <span class=""search-hit mathjax"">Program</span> Scheduling Framework Against Neural Network Architecture Reverse Engineering",https://arxiv.org/pdf/2203.12046
Insights From the NeurIPS 2021 NetHack Challenge,https://arxiv.org/pdf/2203.11889
"Neural System Level Synthesis: <span class=""search-hit mathjax"">Learning</span> over All Stabilizing Policies for Nonlinear Systems",https://arxiv.org/pdf/2203.11812
"A Decentralised Multi-Agent Reinforcement <span class=""search-hit mathjax"">Learning</span> Approach for the Same-Day Delivery Problem",https://arxiv.org/pdf/2203.11658
PTM4Tag: Sharpening Tag Recommendation of Stack Overflow Posts with Pre-trained Models,https://arxiv.org/pdf/2203.10965
An Interactive Explanatory AI System for Industrial Quality Control,https://arxiv.org/pdf/2203.09181
"The Best of Both Worlds: Combining <span class=""search-hit mathjax"">Learned</span> Embeddings with Engineered Features for Accurate Prediction of Correct Patches",https://arxiv.org/pdf/2203.08912
Gradual Tensor Shape Checking,https://arxiv.org/pdf/2203.08402
"Mixed-Precision Neural Network Quantization via <span class=""search-hit mathjax"">Learned</span> Layer-wise Importance",https://arxiv.org/pdf/2203.08368
GOMP-ST: Grasp Optimized Motion Planning for Suction Transport,https://arxiv.org/pdf/2203.08359
"TSR-DSAW: Table Structure Recognition via <span class=""search-hit mathjax"">Deep</span> Spatial Association of Words",https://arxiv.org/pdf/2203.06873
DNN Training Acceleration via Exploring GPGPU Friendly Sparsity,https://arxiv.org/pdf/2203.05705
Compilable Neural Code Generation with Compiler Feedback,https://arxiv.org/pdf/2203.05132
"Characterization of Low Surface Brightness structures in annotated <span class=""search-hit mathjax"">deep</span> images",https://arxiv.org/pdf/2203.03973
"<span class=""search-hit mathjax"">Deep</span> Q-<span class=""search-hit mathjax"">Learning</span> Based Resource Allocation in Interference Systems With Outage Constraint",https://arxiv.org/pdf/2203.02791
Large-scale Optimization of Partial AUC in a Range of False Positive Rates,https://arxiv.org/pdf/2203.01505
A Quantitative Geometric Approach to Neural Network Smoothness,https://arxiv.org/pdf/2203.01212
Passive spiral galaxies deeply captured by Subaru Hyper Suprime-Cam,https://arxiv.org/pdf/2203.00969
Unified Physical Threat Monitoring System Aided by Virtual Building Simulation,https://arxiv.org/pdf/2203.00789
Specialized Accelerators and Compiler Flows: Replacing Accelerator APIs with a Formal Software/Hardware Interface,https://arxiv.org/pdf/2203.00218
ApacheJIT: A Large Dataset for Just-In-Time Defect Prediction,https://arxiv.org/pdf/2203.00101
Hierarchical Multi-Agent DRL-Based Framework for Joint Multi-RAT Assignment and Dynamic Resource Allocation in Next-Generation HetNets,https://arxiv.org/pdf/2202.13652
"Neural-Progressive Hedging: Enforcing Constraints in Reinforcement <span class=""search-hit mathjax"">Learning</span> with Stochastic <span class=""search-hit mathjax"">Programming</span>",https://arxiv.org/pdf/2202.13436
"<span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>-Based Inverse Design for Engineering Systems: Multidisciplinary Design Optimization of Automotive Brakes",https://arxiv.org/pdf/2202.13309
Nonlinear Discrete Optimisation of Reversible Steganographic Coding,https://arxiv.org/pdf/2202.13133
"Machine <span class=""search-hit mathjax"">learning</span> flow control with few sensor feedback and measurement noise",https://arxiv.org/pdf/2202.12685
"Neural <span class=""search-hit mathjax"">Program</span> Repair: Systems, Challenges and Solutions",https://arxiv.org/pdf/2202.10868
Coverage-Guided Tensor Compiler Fuzzing with Joint IR-Pass Mutation,https://arxiv.org/pdf/2202.09947
"Counterfactual Analysis of the Impact of the IMF <span class=""search-hit mathjax"">Program</span> on Child Poverty in the Global-South Region using Causal-Graphical Normalizing Flows",https://arxiv.org/pdf/2202.09391
"<span class=""search-hit mathjax"">Deep</span> Movement Primitives: toward Breast Cancer Examination Robot",https://arxiv.org/pdf/2202.09265
SWIM: Selective Write-Verify for Computing-in-Memory Neural Accelerators,https://arxiv.org/pdf/2202.08395
"Limitations of Neural Collapse for Understanding Generalization in <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2202.08384
HAKE: A Knowledge Engine Foundation for Human Activity Understanding,https://arxiv.org/pdf/2202.06851
"Minimizing Entropy to Discover Good Solutions to Recurrent Mixed Integer <span class=""search-hit mathjax"">Programs</span>",https://arxiv.org/pdf/2202.06736
"Dynamic SDN-based Radio Access Network Slicing with <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> for URLLC and eMBB Services",https://arxiv.org/pdf/2202.06435
RoPGen: Towards Robust Code Authorship Attribution via Automatic Coding Style Transformation,https://arxiv.org/pdf/2202.06043
"Robust, <span class=""search-hit mathjax"">Deep</span>, and Reinforcement <span class=""search-hit mathjax"">Learning</span> for Management of Communication and Power Networks",https://arxiv.org/pdf/2202.05395
AI-based Robust Resource Allocation in End-to-End Network Slicing under Demand and CSI Uncertainties,https://arxiv.org/pdf/2202.05131
A Survey on Artificial Intelligence for Source Code: A Dialogue Systems Perspective,https://arxiv.org/pdf/2202.04847
"VAEL: Bridging Variational Autoencoders and Probabilistic Logic <span class=""search-hit mathjax"">Programming</span>",https://arxiv.org/pdf/2202.04178
"Energy Management Based on Multi-Agent <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> for A Multi-Energy Industrial Park",https://arxiv.org/pdf/2202.03771
"Multiple Correlated Jammers Nullification using LSTM-based <span class=""search-hit mathjax"">Deep</span> Dueling Neural Network",https://arxiv.org/pdf/2202.03600
"Reinforcement <span class=""search-hit mathjax"">learning</span> for multi-item retrieval in the puzzle-based storage system",https://arxiv.org/pdf/2202.03424
"3TO: THz-Enabled Throughput and Trajectory Optimization of UAVs in 6G Networks by Proximal Policy Optimization <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2202.02924
From Examples to Rules: Neural Guided Rule Synthesis for Information Extraction,https://arxiv.org/pdf/2202.00475
Neural Network Training with Asymmetric Crosspoint Elements,https://arxiv.org/pdf/2201.13377
SPDY: Accurate Pruning with Speedup Guarantees,https://arxiv.org/pdf/2201.13096
"Alpa: Automating Inter- and Intra-Operator Parallelism for Distributed <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2201.12023
"A <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> Approach for Service Migration in MEC-enabled Vehicular Networks",https://arxiv.org/pdf/2201.11831
"<span class=""search-hit mathjax"">Learning</span> <span class=""search-hit mathjax"">Deep</span> Semantic Model for Code Search using CodeSearchNet Corpus",https://arxiv.org/pdf/2201.11313
"Network Slicing with MEC and <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span> for the Internet of Vehicles",https://arxiv.org/pdf/2201.11295
Proteome-scale Deployment of Protein Structure Prediction Workflows on the Summit Supercomputer,https://arxiv.org/pdf/2201.10024
"Challenges in Migrating Imperative <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> <span class=""search-hit mathjax"">Programs</span> to Graph Execution: An Empirical Study",https://arxiv.org/pdf/2201.09953
"Debiasing pipeline improves <span class=""search-hit mathjax"">deep</span> <span class=""search-hit mathjax"">learning</span> model generalization for X-ray based lung nodule detection",https://arxiv.org/pdf/2201.09563
"Terra: Imperative-Symbolic Co-Execution of Imperative <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> <span class=""search-hit mathjax"">Programs</span>",https://arxiv.org/pdf/2201.09210
"Hardware/Software Co-Programmable Framework for Computational SSDs to Accelerate <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> Service on Large-Scale Graphs",https://arxiv.org/pdf/2201.09189
"Physically Embodied <span class=""search-hit mathjax"">Deep</span> Image Optimisation",https://arxiv.org/pdf/2201.08142
"Near-Optimal Sparse Allreduce for Distributed <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2201.07598
"VELTAIR: Towards High-Performance Multi-tenant <span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> Services via Adaptive Compilation and Scheduling",https://arxiv.org/pdf/2201.06212
"Transfer-Tuning: Reusing Auto-Schedules for Efficient Tensor <span class=""search-hit mathjax"">Program</span> Code Generation",https://arxiv.org/pdf/2201.05587
"Multi-echelon Supply Chains with Uncertain Seasonal Demands and Lead Times Using <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2201.04651
Automatic Detection and Analysis of Technical Debts in Peer-Review Documentation of R Packages,https://arxiv.org/pdf/2201.04241
Spectrum Surveying: Active Radio Map Estimation with Autonomous UAVs,https://arxiv.org/pdf/2201.04125
"<span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span>-Aided 6G Wireless Networks: A Comprehensive Survey of Revolutionary PHY Architectures",https://arxiv.org/pdf/2201.03866
Quantifying Robustness to Adversarial Word Substitutions,https://arxiv.org/pdf/2201.03829
Predictive Synthesis of API-Centric Code,https://arxiv.org/pdf/2201.03758
"Verified Probabilistic Policies for <span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2201.03698
"<span class=""search-hit mathjax"">Deep</span> Learnable Strategy Templates for Multi-Issue Bilateral Negotiation",https://arxiv.org/pdf/2201.02455
"<span class=""search-hit mathjax"">Deep</span> Reinforcement <span class=""search-hit mathjax"">Learning</span>, a textbook",https://arxiv.org/pdf/2201.02135
"Formant Tracking Using Quasi-Closed Phase Forward-Backward Linear Prediction Analysis and <span class=""search-hit mathjax"">Deep</span> Neural Networks",https://arxiv.org/pdf/2201.01525
"<span class=""search-hit mathjax"">Learning</span> Differentiable Safety-Critical Control using Control Barrier Functions for Generalization to Novel Environments",https://arxiv.org/pdf/2201.01347
"<span class=""search-hit mathjax"">Deep</span> <span class=""search-hit mathjax"">Learning</span> Interviews: Hundreds of fully solved job interview questions from a wide range of key topics in AI",https://arxiv.org/pdf/2201.00650
FamilySeer: Towards Optimized Tensor Codes by Exploiting Computation Subgraph Similarity,https://arxiv.org/pdf/2201.00194
"Cross-Domain <span class=""search-hit mathjax"">Deep</span> Code Search with Meta <span class=""search-hit mathjax"">Learning</span>",https://arxiv.org/pdf/2201.00150
Entropy Regularized Optimal Transport Independence Criterion,https://arxiv.org/pdf/2112.15265
